DATE,HOUR,MERIDIAN,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindGustSpeed,HOURLYPrecip,DAILYSunrise,DAILYSunset
5/10/2016,7:51:00,PM,42,85,0,,0,511,1937
5/10/2016,8:51:00,PM,40,93,0,,0,511,1937
5/10/2016,9:51:00,PM,38,97,0,,0,511,1937
5/10/2016,10:51:00,PM,38,93,7,,0,511,1937
5/10/2016,11:51:00,PM,39,93,0,,0,511,1937
5/10/2016,11:59:00,PM,,,,,,511,1937
5/11/2016,12:51:00,AM,39,96,6,,0,511,1937
5/11/2016,1:51:00,AM,36,97,3,,0,511,1937
5/11/2016,2:51:00,AM,34,97,0,,0,511,1937
5/11/2016,3:51:00,AM,32,96,3,,0,511,1937
5/11/2016,4:51:00,AM,32,96,0,,0,511,1937
5/11/2016,5:51:00,AM,34,97,0,,0,511,1937
5/11/2016,6:51:00,AM,36,100,0,,0,511,1937
5/11/2016,7:51:00,AM,42,85,0,,0,511,1937
5/11/2016,8:51:00,AM,44,79,0,,0,511,1937
5/11/2016,9:51:00,AM,47,66,0,,0,511,1937
5/11/2016,10:51:00,AM,50,52,6,,0,511,1937
5/11/2016,11:51:00,AM,51,41,0,,0,511,1937
5/11/2016,12:51:00,PM,54,42,3,,0,511,1937
5/11/2016,1:51:00,PM,55,37,5,,0,511,1937
5/11/2016,2:51:00,PM,57,36,5,,0,511,1937
5/11/2016,3:51:00,PM,57,36,6,,0,511,1937
5/11/2016,4:51:00,PM,57,37,3,,0,511,1937
5/11/2016,5:51:00,PM,59,32,0,,0,510,1938
5/11/2016,6:51:00,PM,58,32,0,,0,510,1938
5/11/2016,7:51:00,PM,54,45,3,,0,510,1938
5/11/2016,8:51:00,PM,50,57,0,,0,510,1938
5/11/2016,9:51:00,PM,48,63,5,,0,510,1938
5/11/2016,10:51:00,PM,40,79,5,,0,510,1938
5/11/2016,11:51:00,PM,41,79,3,,0,510,1938
5/11/2016,11:59:00,PM,,,,,,510,1938
5/12/2016,12:51:00,AM,41,79,0,,0,510,1938
5/12/2016,1:51:00,AM,39,86,3,,0,510,1938
5/12/2016,2:51:00,AM,38,86,0,,0,510,1938
5/12/2016,3:51:00,AM,36,89,0,,0,510,1938
5/12/2016,4:51:00,AM,34,92,0,,0,510,1938
5/12/2016,5:51:00,AM,34,92,0,,0,510,1938
5/12/2016,6:51:00,AM,41,82,3,,0,510,1938
5/12/2016,7:51:00,AM,45,77,5,,0,510,1938
5/12/2016,8:51:00,AM,49,69,5,,0,510,1938
5/12/2016,9:51:00,AM,54,59,3,,0,510,1938
5/12/2016,10:51:00,AM,59,49,3,,0,510,1938
5/12/2016,11:51:00,AM,62,41,3,,0,510,1938
5/12/2016,12:51:00,PM,66,33,0,,0,510,1938
5/12/2016,1:51:00,PM,68,27,3,,0,510,1938
5/12/2016,2:51:00,PM,68,28,6,,0,510,1938
5/12/2016,3:51:00,PM,70,23,6,,0,510,1938
5/12/2016,4:51:00,PM,70,23,8,,0,510,1938
5/12/2016,5:51:00,PM,69,25,6,,0,509,1939
5/12/2016,6:51:00,PM,66,32,6,,0,509,1939
5/12/2016,7:51:00,PM,60,46,7,,0,509,1939
5/12/2016,8:51:00,PM,56,53,6,,0,509,1939
5/12/2016,9:51:00,PM,57,42,8,,0,509,1939
5/12/2016,10:51:00,PM,49,74,0,,0,509,1939
5/12/2016,11:51:00,PM,49,74,0,,0,509,1939
5/12/2016,11:59:00,PM,,,,,,509,1939
5/13/2016,12:51:00,AM,44,79,3,,0,509,1939
5/13/2016,1:51:00,AM,43,82,5,,0,509,1939
5/13/2016,2:51:00,AM,44,76,0,,0,509,1939
5/13/2016,3:51:00,AM,42,79,0,,0,509,1939
5/13/2016,4:51:00,AM,40,86,0,,0,509,1939
5/13/2016,5:51:00,AM,38,93,3,,0,509,1939
5/13/2016,6:51:00,AM,44,93,3,,0,509,1939
5/13/2016,7:51:00,AM,50,77,0,,0,509,1939
5/13/2016,8:51:00,AM,57,51,7,,0,509,1939
5/13/2016,9:51:00,AM,62,48,0,,0,509,1939
5/13/2016,10:51:00,AM,67,42,0,,0,509,1939
5/13/2016,11:51:00,AM,72,35,5,,0,509,1939
5/13/2016,12:51:00,PM,74,33,3,,0,509,1939
5/13/2016,1:51:00,PM,77,26,0,,0,509,1939
5/13/2016,2:51:00,PM,78,21,3,,0,509,1939
5/13/2016,3:51:00,PM,79,20,8,,0,509,1939
5/13/2016,4:51:00,PM,79,19,0,,0,509,1939
5/13/2016,5:51:00,PM,77,31,5,,0,508,1940
5/13/2016,6:51:00,PM,75,31,3,,0,508,1940
5/13/2016,7:51:00,PM,65,47,5,,0,508,1940
5/13/2016,8:51:00,PM,63,41,10,,0,508,1940
5/13/2016,9:51:00,PM,58,51,0,,0,508,1940
5/13/2016,10:51:00,PM,51,77,3,,0,508,1940
5/13/2016,11:51:00,PM,54,67,0,,0,508,1940
5/13/2016,11:59:00,PM,,,,,,508,1940
5/14/2016,12:51:00,AM,50,77,0,,0,508,1940
5/14/2016,1:51:00,AM,44,89,0,,0,508,1940
5/14/2016,2:51:00,AM,45,83,3,,0,508,1940
5/14/2016,3:51:00,AM,42,85,3,,0,508,1940
5/14/2016,4:51:00,AM,43,86,5,,0,508,1940
5/14/2016,5:51:00,AM,43,93,0,,0,508,1940
5/14/2016,6:51:00,AM,48,86,0,,0,508,1940
5/14/2016,7:51:00,AM,53,77,0,,0,508,1940
5/14/2016,8:51:00,AM,60,58,6,,0,508,1940
5/14/2016,9:51:00,AM,63,54,5,,0,508,1940
5/14/2016,10:51:00,AM,69,44,7,,0,508,1940
5/14/2016,11:51:00,AM,73,37,3,,0,508,1940
5/14/2016,12:51:00,PM,78,30,3,,0,508,1940
5/14/2016,1:51:00,PM,80,25,5,,0,508,1940
5/14/2016,2:51:00,PM,82,24,6,,0,508,1940
5/14/2016,3:51:00,PM,81,21,11,,0,508,1940
5/14/2016,4:51:00,PM,79,26,5,,0,508,1940
5/14/2016,5:51:00,PM,77,33,3,,0,507,1941
5/14/2016,6:51:00,PM,72,48,3,,0,507,1941
5/14/2016,7:51:00,PM,68,44,5,,0,507,1941
5/14/2016,8:51:00,PM,65,51,5,,0,507,1941
5/14/2016,9:51:00,PM,61,60,10,,0,507,1941
5/14/2016,10:51:00,PM,61,60,3,,0,507,1941
5/14/2016,11:51:00,PM,67,37,13,17,0,507,1941
5/14/2016,11:59:00,PM,,,,,,507,1941
5/15/2016,12:51:00,AM,68,33,22,30,0,507,1941
5/15/2016,1:51:00,AM,66,36,14,23,0,507,1941
5/15/2016,2:51:00,AM,68,31,21,28,0,507,1941
5/15/2016,3:51:00,AM,58,60,15,,0,507,1941
5/15/2016,4:51:00,AM,55,67,22,29,T,507,1941
5/15/2016,5:51:00,AM,52,80,14,,0.05,507,1941
5/15/2016,6:51:00,AM,52,86,14,,T,507,1941
5/15/2016,7:51:00,AM,53,80,18,24,0,507,1941
5/15/2016,8:51:00,AM,50,80,17,26,0.01,507,1941
5/15/2016,9:51:00,AM,50,83,16,,0.01,507,1941
5/15/2016,10:51:00,AM,50,86,6,,0.04,507,1941
5/15/2016,11:15:00,AM,49,90,17,,0.09,507,1941
5/15/2016,11:25:00,AM,49,90,3,,0.11,507,1941
5/15/2016,11:51:00,AM,50,89,6,,0.11,507,1941
5/15/2016,12:51:00,PM,51,86,8,,0.03,507,1941
5/15/2016,1:51:00,PM,53,80,5,,T,507,1941
5/15/2016,2:51:00,PM,54,83,0,,T,507,1941
5/15/2016,3:51:00,PM,57,69,3,,0,507,1941
5/15/2016,4:51:00,PM,59,64,6,,0,507,1941
5/15/2016,5:51:00,PM,54,72,15,,0,506,1942
5/15/2016,6:51:00,PM,55,69,6,,0,506,1942
5/15/2016,7:51:00,PM,52,80,9,,0,506,1942
5/15/2016,8:51:00,PM,50,86,9,,0,506,1942
5/15/2016,9:51:00,PM,50,86,3,,0,506,1942
5/15/2016,10:51:00,PM,50,86,5,,0,506,1942
5/15/2016,11:51:00,PM,48,89,0,,0,506,1942
5/15/2016,11:59:00,PM,,,,,,506,1942
5/16/2016,12:51:00,AM,46,96,3,,0,506,1942
5/16/2016,1:51:00,AM,45,97,6,,0,506,1942
5/16/2016,2:51:00,AM,45,93,0,,0,506,1942
5/16/2016,3:51:00,AM,44,96,3,,0,506,1942
5/16/2016,4:51:00,AM,45,97,3,,0,506,1942
5/16/2016,5:51:00,AM,45,97,0,,0,506,1942
5/16/2016,6:51:00,AM,48,89,0,,0,506,1942
5/16/2016,7:51:00,AM,48,93,0,,0,506,1942
5/16/2016,8:51:00,AM,50,86,0,,0,506,1942
5/16/2016,9:51:00,AM,54,72,5,,0,506,1942
5/16/2016,10:51:00,AM,56,65,0,,0,506,1942
5/16/2016,11:51:00,AM,56,65,6,,0,506,1942
5/16/2016,12:51:00,PM,60,56,8,18,0,506,1942
5/16/2016,1:51:00,PM,61,50,11,,0,506,1942
5/16/2016,2:51:00,PM,62,46,13,,0,506,1942
5/16/2016,3:51:00,PM,61,52,10,,0,506,1942
5/16/2016,4:51:00,PM,60,50,11,,0,506,1942
5/16/2016,5:00:00,PM,58,60,16,,,505,1943
5/16/2016,5:51:00,PM,54,75,3,,T,505,1943
5/16/2016,6:51:00,PM,57,62,6,,T,505,1943
5/16/2016,7:51:00,PM,55,67,15,20,0.02,505,1943
5/16/2016,8:51:00,PM,54,64,13,,T,505,1943
5/16/2016,9:51:00,PM,54,64,10,,0,505,1943
5/16/2016,10:51:00,PM,51,77,0,,T,505,1943
5/16/2016,11:51:00,PM,53,61,9,,0,505,1943
5/16/2016,11:59:00,PM,,,,,,505,1943
5/17/2016,12:51:00,AM,53,57,9,,0,505,1943
5/17/2016,1:51:00,AM,51,64,9,,0,505,1943
5/17/2016,2:51:00,AM,50,66,10,,0,505,1943
5/17/2016,3:51:00,AM,53,51,10,24,0,505,1943
5/17/2016,5:51:00,AM,47,77,0,,0,505,1943
5/17/2016,6:51:00,AM,52,57,16,25,0,505,1943
5/17/2016,7:51:00,AM,54,53,10,22,0,505,1943
5/17/2016,8:51:00,AM,54,53,13,,0,505,1943
5/17/2016,9:51:00,AM,58,48,7,,0,505,1943
5/17/2016,10:51:00,AM,58,48,13,,0,505,1943
5/17/2016,11:51:00,AM,60,46,11,17,0,505,1943
5/17/2016,12:51:00,PM,61,46,14,,0,505,1943
5/17/2016,1:51:00,PM,64,41,15,,0,505,1943
5/17/2016,2:51:00,PM,64,40,9,20,0,505,1943
5/17/2016,3:51:00,PM,64,40,14,20,0,505,1943
5/17/2016,4:51:00,PM,64,40,15,,0,505,1943
5/17/2016,5:51:00,PM,64,38,8,,0,504,1944
5/17/2016,6:51:00,PM,63,41,8,,0,504,1944
5/17/2016,7:51:00,PM,58,51,6,,0,504,1944
5/17/2016,8:51:00,PM,56,57,5,,0,504,1944
5/17/2016,9:51:00,PM,52,66,0,,0,504,1944
5/17/2016,10:51:00,PM,47,77,5,,0,504,1944
5/17/2016,11:51:00,PM,47,80,0,,0,504,1944
5/17/2016,11:59:00,PM,,,,,,504,1944
5/18/2016,12:51:00,AM,44,83,0,,0,504,1944
5/18/2016,1:51:00,AM,43,89,3,,0,504,1944
5/18/2016,2:51:00,AM,45,86,0,,0,504,1944
5/18/2016,3:51:00,AM,41,93,3,,0,504,1944
5/18/2016,4:51:00,AM,40,93,0,,0,504,1944
5/18/2016,5:51:00,AM,41,93,0,,0,504,1944
5/18/2016,6:51:00,AM,47,86,0,,0,504,1944
5/18/2016,7:51:00,AM,52,72,0,,0,504,1944
5/18/2016,8:51:00,AM,56,65,3,,0,504,1944
5/18/2016,9:51:00,AM,60,53,3,,0,504,1944
5/18/2016,10:51:00,AM,65,42,0,,0,504,1944
5/18/2016,11:51:00,AM,67,39,0,,0,504,1944
5/18/2016,12:51:00,PM,70,31,0,,0,504,1944
5/18/2016,1:51:00,PM,71,30,6,,0,504,1944
5/18/2016,2:51:00,PM,72,30,8,,0,504,1944
5/18/2016,3:51:00,PM,71,34,5,,0,504,1944
5/18/2016,4:51:00,PM,71,34,0,,0,504,1944
5/18/2016,5:51:00,PM,68,53,6,,0,503,1945
5/18/2016,6:51:00,PM,71,41,6,,0,503,1945
5/18/2016,7:51:00,PM,66,45,0,,0,503,1945
5/18/2016,8:51:00,PM,61,56,7,,0,503,1945
5/18/2016,9:51:00,PM,59,64,6,,0,503,1945
5/18/2016,10:51:00,PM,52,77,0,,0,503,1945
5/18/2016,11:51:00,PM,49,80,0,,0,503,1945
5/18/2016,11:59:00,PM,,,,,,503,1945
5/19/2016,12:51:00,AM,49,83,0,,0,503,1945
5/19/2016,1:51:00,AM,50,80,0,,0,503,1945
5/19/2016,2:51:00,AM,43,89,0,,0,503,1945
5/19/2016,3:51:00,AM,47,86,0,,0,503,1945
5/19/2016,4:51:00,AM,43,89,6,,0,503,1945
5/19/2016,5:51:00,AM,45,93,0,,0,503,1945
5/19/2016,6:51:00,AM,53,74,0,,0,503,1945
5/19/2016,7:51:00,AM,56,67,5,,0,503,1945
5/19/2016,8:51:00,AM,61,56,3,,0,503,1945
5/19/2016,9:51:00,AM,70,39,5,,0,503,1945
5/19/2016,10:51:00,AM,73,32,16,20,0,503,1945
5/19/2016,11:51:00,AM,74,29,16,28,0,503,1945
5/19/2016,12:51:00,PM,75,26,23,29,0,503,1945
5/19/2016,1:51:00,PM,76,27,17,28,0,503,1945
5/19/2016,2:51:00,PM,75,27,16,23,0,503,1945
5/19/2016,3:51:00,PM,74,26,18,29,0,503,1945
5/19/2016,4:07:00,PM,69,38,21,32,,503,1945
5/19/2016,4:18:00,PM,65,45,22,34,,503,1945
5/19/2016,4:38:00,PM,60,67,22,,T,503,1945
5/19/2016,4:43:00,PM,58,70,17,29,T,503,1945
5/19/2016,4:51:00,PM,58,70,18,25,T,503,1945
5/19/2016,5:51:00,PM,53,83,18,,0.02,502,1946
5/19/2016,6:51:00,PM,51,86,22,29,0.01,502,1946
5/19/2016,7:51:00,PM,52,83,11,,0.01,502,1946
5/19/2016,8:09:00,PM,51,86,14,,0.01,502,1946
5/19/2016,8:40:00,PM,50,96,5,,0.06,502,1946
5/19/2016,8:51:00,PM,50,93,9,,0.11,502,1946
5/19/2016,9:51:00,PM,50,93,8,,0.03,502,1946
5/19/2016,10:51:00,PM,49,97,8,,0.12,502,1946
5/19/2016,11:51:00,PM,49,97,0,,0.08,502,1946
5/19/2016,11:59:00,PM,,,,,,502,1946
5/20/2016,12:51:00,AM,49,97,9,,0.09,502,1946
5/20/2016,1:51:00,AM,49,97,8,,0.03,502,1946
5/20/2016,2:51:00,AM,49,97,8,,0.04,502,1946
5/20/2016,3:51:00,AM,48,96,3,,0.01,502,1946
5/20/2016,4:51:00,AM,46,96,7,,0,502,1946
5/20/2016,5:51:00,AM,46,96,6,,0,502,1946
5/20/2016,6:51:00,AM,47,97,3,,0,502,1946
5/20/2016,7:51:00,AM,51,83,0,,0,502,1946
5/20/2016,8:51:00,AM,54,75,0,,0,502,1946
5/20/2016,9:51:00,AM,58,75,3,,0,502,1946
5/20/2016,10:51:00,AM,62,70,6,,0,502,1946
5/20/2016,11:51:00,AM,63,68,9,,0,502,1946
5/20/2016,12:51:00,PM,67,57,0,,0,502,1946
5/20/2016,1:51:00,PM,70,39,10,,0,502,1946
5/20/2016,2:51:00,PM,71,30,23,31,0,502,1946
5/20/2016,3:51:00,PM,71,29,20,28,0,502,1946
5/20/2016,4:51:00,PM,69,32,25,33,T,502,1946
5/20/2016,5:36:00,PM,64,45,10,22,0.01,501,1947
5/20/2016,5:51:00,PM,65,40,17,25,0.01,501,1947
5/20/2016,6:01:00,PM,65,42,14,,,501,1947
5/20/2016,6:51:00,PM,66,37,14,20,0,501,1947
5/20/2016,7:51:00,PM,60,56,21,25,0.03,501,1947
5/20/2016,8:51:00,PM,62,46,18,28,T,501,1947
5/20/2016,9:34:00,PM,62,43,11,26,T,501,1947
5/20/2016,9:51:00,PM,62,44,8,,T,501,1947
5/20/2016,10:51:00,PM,63,37,23,34,T,501,1947
5/20/2016,11:51:00,PM,60,46,14,,T,501,1947
5/20/2016,11:59:00,PM,,,,,,501,1947
5/21/2016,12:51:00,AM,58,53,21,30,T,501,1947
5/21/2016,1:51:00,AM,54,69,10,,T,501,1947
5/21/2016,2:51:00,AM,54,67,9,,T,501,1947
5/21/2016,3:51:00,AM,54,62,7,,0,501,1947
5/21/2016,4:51:00,AM,50,83,10,,T,501,1947
5/21/2016,5:51:00,AM,48,89,20,25,0.06,501,1947
5/21/2016,6:51:00,AM,47,93,8,,0.08,501,1947
5/21/2016,7:51:00,AM,47,83,16,29,0.06,501,1947
5/21/2016,8:51:00,AM,46,79,16,,0.04,501,1947
5/21/2016,9:51:00,AM,52,64,16,,T,501,1947
5/21/2016,10:51:00,AM,56,51,14,,0,501,1947
5/21/2016,11:51:00,AM,59,48,13,18,0,501,1947
5/21/2016,12:49:00,PM,54,54,16,28,0.06,501,1947
5/21/2016,12:51:00,PM,53,52,16,28,0.06,501,1947
5/21/2016,12:58:00,PM,53,45,23,41,T,501,1947
5/21/2016,1:51:00,PM,52,64,13,,0.02,501,1947
5/21/2016,2:51:00,PM,58,53,9,,0,501,1947
5/21/2016,3:51:00,PM,60,41,8,,0,501,1947
5/21/2016,4:51:00,PM,58,44,5,,0,501,1947
5/21/2016,5:51:00,PM,57,45,3,,0,501,1948
5/21/2016,6:51:00,PM,54,59,16,33,0,501,1948
5/21/2016,7:03:00,PM,52,72,10,,,501,1948
5/21/2016,7:51:00,PM,50,80,5,,0,501,1948
5/21/2016,8:51:00,PM,46,86,3,,0,501,1948
5/21/2016,9:51:00,PM,44,85,9,,0,501,1948
5/21/2016,10:51:00,PM,45,86,10,,T,501,1948
5/21/2016,11:51:00,PM,46,79,7,,T,501,1948
5/21/2016,11:59:00,PM,,,,,,501,1948
5/22/2016,12:51:00,AM,45,86,10,,0.02,501,1948
5/22/2016,1:51:00,AM,44,85,14,,0.04,501,1948
5/22/2016,2:51:00,AM,44,79,5,,0,501,1948
5/22/2016,3:51:00,AM,40,93,6,,0,501,1948
5/22/2016,4:51:00,AM,37,96,7,,0,501,1948
5/22/2016,5:51:00,AM,40,100,0,,0,501,1948
5/22/2016,6:51:00,AM,42,92,3,,0,501,1948
5/22/2016,7:51:00,AM,47,77,0,,0,501,1948
5/22/2016,8:51:00,AM,49,69,0,,0,501,1948
5/22/2016,9:51:00,AM,51,66,5,,0,501,1948
5/22/2016,10:51:00,AM,56,53,0,,0,501,1948
5/22/2016,11:51:00,AM,52,47,14,25,0,501,1948
5/22/2016,12:51:00,PM,52,55,8,,0,501,1948
5/22/2016,1:49:00,PM,52,58,11,,,501,1948
5/22/2016,1:51:00,PM,52,57,11,,0,501,1948
5/22/2016,2:51:00,PM,55,47,9,,0,501,1948
5/22/2016,3:51:00,PM,56,42,5,,0,501,1948
5/22/2016,4:51:00,PM,57,41,0,,0,501,1948
5/22/2016,5:34:00,PM,48,68,17,,,500,1949
5/22/2016,5:51:00,PM,48,68,15,,0,500,1949
5/22/2016,6:51:00,PM,49,64,10,,0,500,1949
5/22/2016,7:51:00,PM,46,79,9,,0.01,500,1949
5/22/2016,8:51:00,PM,44,93,10,,0.09,500,1949
5/22/2016,9:51:00,PM,44,85,10,,T,500,1949
5/22/2016,10:51:00,PM,43,89,10,,0,500,1949
5/22/2016,11:51:00,PM,41,89,5,,0,500,1949
5/22/2016,11:59:00,PM,,,,,,500,1949
5/23/2016,12:51:00,AM,39,96,5,,0,500,1949
5/23/2016,1:51:00,AM,39,96,0,,0,500,1949
5/23/2016,2:51:00,AM,37,100,3,,0,500,1949
5/23/2016,3:51:00,AM,38,100,3,,0,500,1949
5/23/2016,4:51:00,AM,39,96,6,,0,500,1949
5/23/2016,5:51:00,AM,40,100,0,,0,500,1949
5/23/2016,6:51:00,AM,42,92,0,,0,500,1949
5/23/2016,7:51:00,AM,45,86,0,,0,500,1949
5/23/2016,8:51:00,AM,48,77,5,,0,500,1949
5/23/2016,9:51:00,AM,51,71,3,,0,500,1949
5/23/2016,10:51:00,AM,54,64,5,,0,500,1949
5/23/2016,11:51:00,AM,58,38,5,,0,500,1949
5/23/2016,12:51:00,PM,61,35,0,,0,500,1949
5/23/2016,1:51:00,PM,62,30,0,,0,500,1949
5/23/2016,2:51:00,PM,64,33,6,,0,500,1949
5/23/2016,3:51:00,PM,65,28,0,,0,500,1949
5/23/2016,4:51:00,PM,64,28,3,,0,500,1949
5/23/2016,5:51:00,PM,64,32,0,,0,459,1950
5/23/2016,6:51:00,PM,60,47,6,,0,459,1950
5/23/2016,7:51:00,PM,57,53,6,,0,459,1950
5/23/2016,8:51:00,PM,53,61,5,,0,459,1950
5/23/2016,9:51:00,PM,49,71,3,,0,459,1950
5/23/2016,10:51:00,PM,47,83,5,,0,459,1950
5/23/2016,11:51:00,PM,48,80,0,,0,459,1950
5/23/2016,11:59:00,PM,,,,,,459,1950
5/24/2016,12:51:00,AM,46,86,3,,0,459,1950
5/24/2016,1:51:00,AM,45,90,5,,0,459,1950
5/24/2016,2:51:00,AM,45,90,3,,0,459,1950
5/24/2016,3:51:00,AM,43,93,6,,0,459,1950
5/24/2016,4:51:00,AM,45,90,5,,0,459,1950
5/24/2016,5:51:00,AM,44,93,7,,0,459,1950
5/24/2016,6:51:00,AM,48,83,6,,0,459,1950
5/24/2016,7:51:00,AM,50,80,8,,0,459,1950
5/24/2016,8:51:00,AM,55,62,3,,0,459,1950
5/24/2016,9:51:00,AM,59,49,5,,0,459,1950
5/24/2016,10:51:00,AM,62,44,7,,0,459,1950
5/24/2016,11:51:00,AM,66,42,6,,0,459,1950
5/24/2016,12:51:00,PM,67,39,5,,0,459,1950
5/24/2016,1:51:00,PM,65,39,16,,0,459,1950
5/24/2016,2:10:00,PM,62,40,23,39,,459,1950
5/24/2016,2:51:00,PM,63,37,15,,0,459,1950
5/24/2016,3:51:00,PM,63,40,15,,0,459,1950
5/24/2016,4:51:00,PM,61,41,14,,0,459,1950
5/24/2016,5:51:00,PM,58,53,10,,0,459,1951
5/24/2016,6:12:00,PM,55,64,14,,,459,1951
5/24/2016,6:51:00,PM,54,62,16,,0,459,1951
5/24/2016,7:51:00,PM,51,71,5,,0,459,1951
5/24/2016,8:51:00,PM,49,80,9,,0,459,1951
5/24/2016,9:51:00,PM,49,83,3,,0,459,1951
5/24/2016,10:51:00,PM,47,83,3,,0,459,1951
5/24/2016,11:51:00,PM,48,80,3,,0,459,1951
5/24/2016,11:59:00,PM,,,,,,459,1951
5/25/2016,12:51:00,AM,45,93,0,,0,459,1951
5/25/2016,1:51:00,AM,46,86,0,,T,459,1951
5/25/2016,2:51:00,AM,41,96,6,,0,459,1951
5/25/2016,3:51:00,AM,43,89,0,,0,459,1951
5/25/2016,4:51:00,AM,44,93,0,,0,459,1951
5/25/2016,5:51:00,AM,45,97,3,,0,459,1951
5/25/2016,6:51:00,AM,47,93,3,,T,459,1951
5/25/2016,7:51:00,AM,49,80,6,,0,459,1951
5/25/2016,8:51:00,AM,51,77,0,,0,459,1951
5/25/2016,9:51:00,AM,55,69,3,,0,459,1951
5/25/2016,10:51:00,AM,56,65,3,,0,459,1951
5/25/2016,11:51:00,AM,51,80,14,,T,459,1951
5/25/2016,12:18:00,PM,52,77,7,,0.01,459,1951
5/25/2016,12:51:00,PM,55,72,11,,0.01,459,1951
5/25/2016,1:51:00,PM,61,50,6,,0,459,1951
5/25/2016,2:51:00,PM,61,56,13,,0,459,1951
5/25/2016,3:51:00,PM,62,44,3,,0,459,1951
5/25/2016,4:51:00,PM,56,65,15,,0,459,1951
5/25/2016,5:51:00,PM,55,64,6,,T,458,1952
5/25/2016,6:51:00,PM,57,58,3,,0,458,1952
5/25/2016,7:51:00,PM,52,75,7,,0,458,1952
5/25/2016,8:51:00,PM,51,74,3,,0,458,1952
5/25/2016,9:51:00,PM,47,83,0,,0,458,1952
5/25/2016,10:51:00,PM,43,89,0,,0,458,1952
5/25/2016,11:51:00,PM,44,89,0,,0,458,1952
5/25/2016,11:59:00,PM,,,,,,458,1952
5/26/2016,12:51:00,AM,45,86,0,,0,458,1952
5/26/2016,1:51:00,AM,39,96,5,,0,458,1952
5/26/2016,2:51:00,AM,39,100,0,,0,458,1952
5/26/2016,3:51:00,AM,39,93,0,,0,458,1952
5/26/2016,4:51:00,AM,39,96,0,,0,458,1952
5/26/2016,5:42:00,AM,36,100,3,,,458,1952
5/26/2016,5:45:00,AM,36,100,0,,,458,1952
5/26/2016,5:51:00,AM,36,100,0,,0,458,1952
5/26/2016,5:56:00,AM,37,100,0,,,458,1952
5/26/2016,6:01:00,AM,38,100,0,,,458,1952
5/26/2016,6:51:00,AM,41,100,3,,0,458,1952
5/26/2016,7:51:00,AM,48,80,0,,0,458,1952
5/26/2016,8:51:00,AM,52,72,0,,0,458,1952
5/26/2016,9:51:00,AM,57,60,0,,0,458,1952
5/26/2016,10:51:00,AM,60,56,3,,0,458,1952
5/26/2016,11:51:00,AM,63,47,,,0,458,1952
5/26/2016,12:51:00,PM,66,39,8,,0,458,1952
5/26/2016,1:51:00,PM,66,37,0,,0,458,1952
5/26/2016,2:51:00,PM,68,38,8,,0,458,1952
5/26/2016,3:35:00,PM,66s,43,11,,,458,1952
5/26/2016,3:49:00,PM,64,49,11,,,458,1952
5/26/2016,3:51:00,PM,64,46,10,,0,458,1952
5/26/2016,4:51:00,PM,63,54,6,,0,458,1952
5/26/2016,5:51:00,PM,67,37,5,,0,457,1952
5/26/2016,6:51:00,PM,62,54,8,,0,457,1952
5/26/2016,7:51:00,PM,56,70,6,,0,457,1952
5/26/2016,8:51:00,PM,55,69,0,,0,457,1952
5/26/2016,9:51:00,PM,52,69,3,,0,457,1952
5/26/2016,10:51:00,PM,51,77,7,,0,457,1952
5/26/2016,11:51:00,PM,52,69,0,,0,457,1952
5/26/2016,11:59:00,PM,,,,,,457,1952
5/27/2016,12:51:00,AM,47,86,3,,0,457,1952
5/27/2016,1:51:00,AM,45,90,7,,0,457,1952
5/27/2016,2:51:00,AM,42,92,0,,0,457,1952
5/27/2016,3:51:00,AM,40,97,0,,0,457,1952
5/27/2016,4:51:00,AM,41,96,0,,0,457,1952
5/27/2016,5:51:00,AM,41,96,3,,0,457,1952
5/27/2016,6:51:00,AM,46,93,3,,0,457,1952
5/27/2016,7:51:00,AM,51,80,0,,0,457,1952
5/27/2016,8:51:00,AM,55,69,0,,0,457,1952
5/27/2016,9:51:00,AM,61,56,0,,0,457,1952
5/27/2016,10:51:00,AM,64,40,6,,0,457,1952
5/27/2016,11:51:00,AM,66,39,0,,0,457,1952
5/27/2016,12:51:00,PM,59,56,18,,T,457,1952
5/27/2016,1:51:00,PM,56,62,17,,T,457,1952
5/27/2016,2:31:00,PM,52,80,16,,0.05,457,1952
5/27/2016,2:43:00,PM,55,80,13,,0.05,457,1952
5/27/2016,2:51:00,PM,57,74,16,,0.05,457,1952
5/27/2016,3:51:00,PM,62,46,5,,0,457,1952
5/27/2016,4:51:00,PM,62,52,5,,0,457,1952
5/27/2016,5:51:00,PM,61,52,0,,0,457,1953
5/27/2016,6:51:00,PM,56,70,17,22,T,457,1953
5/27/2016,7:51:00,PM,53,80,9,,0.04,457,1953
5/27/2016,8:51:00,PM,51,83,6,,0,457,1953
5/27/2016,9:51:00,PM,52,80,11,,0,457,1953
5/27/2016,10:51:00,PM,49,90,0,,0,457,1953
5/27/2016,11:51:00,PM,49,93,3,,0,457,1953
5/27/2016,11:59:00,PM,,,,,,457,1953
5/28/2016,12:51:00,AM,50,89,3,,0,457,1953
5/28/2016,1:51:00,AM,48,93,0,,0,457,1953
5/28/2016,2:51:00,AM,44,96,5,,0,457,1953
