STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 10:54,FM-15,BKN:07 7 OVC:08 14,10.00,-RA:02 |RA:61 |,43,6.1,42,5.5,41,5.0,93,10,120,,29.17,,,29.79,0.03,29.76,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 11:54,FM-15,BKN:07 7 OVC:08 14,10.00,-RA:02 |RA:61 |,44,6.7,42,5.8,41,5.0,89,9,130,,29.16,,,29.77,0.02,29.75,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 12:52,FM-16,FEW:02 9 BKN:07 16 OVC:08 21,6.00,-RA:02 BR:1 |RA:61 |,45,7.0,44,6.6,43,6.0,93,11,130,,29.14,,,,0.07,29.73,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 12:54,FM-15,FEW:02 7 BKN:07 16 OVC:08 23,6.00,-RA:02 BR:1 |RA:61 |,44,6.7,43,6.1,42,5.6,93,10,140,,29.14,6,,29.75,0.08,29.73,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 13:00,FM-12,8,,||RA:61,44,6.7,43,6.1,42,5.6,93,10,140,,29.11,6,+0.03,29.75,,,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 13:04,FM-16,BKN:07 9 BKN:07 13 OVC:08 27,5.00,RA:02 BR:1 |RA:62 |,44,6.7,43,6.1,42,5.6,93,9,130,,29.14,,,,T,29.73,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 13:52,FM-16,BKN:07 10 BKN:07 24 OVC:08 43,7.00,-RA:02 |RA:61 |,45,7.0,43,6.1,41,5.0,87,13,130,,29.12,,,,,29.71,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 13:54,FM-15,BKN:07 10 BKN:07 17 OVC:08 24,7.00,-RA:02 |RA:61 |,44,6.7,42,5.8,41,5.0,89,11,140,,29.12,,,29.74,0.05,29.71,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 14:00,FM-16,BKN:07 8 OVC:08 24,6.00,-RA:02 BR:1 |RA:61 |,44,6.7,43,6.1,42,5.6,93,11,130,,29.12,,,,T,29.71,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 14:52,FM-16,BKN:07 8 BKN:07 12 OVC:08 22,2.50,RA:02 BR:1 |RA:62 |,43,6.0,42,5.5,41,5.0,93,11,130,,29.11,,,,,29.70,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 14:54,FM-15,BKN:07 8 BKN:07 12 OVC:08 22,2.50,RA:02 BR:1 |RA:62 |,43,6.1,42,5.5,41,5.0,93,11,120,,29.11,,,29.73,0.07,29.70,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 15:04,FM-16,BKN:07 9 OVC:08 19,3.00,RA:02 BR:1 |RA:62 |,43,6.1,42,5.5,41,5.0,93,8,120,,29.12,,,,0.02,29.71,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 15:17,FM-16,SCT:04 7 BKN:07 11 OVC:08 19,3.00,RA:02 BR:1 |RA:62 |,43,6.1,42,5.5,41,5.0,93,9,110,,29.11,,,,0.06,29.70,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 15:54,FM-15,SCT:04 7 BKN:07 11 OVC:08 19,7.00,RA:02 |RA:62 |,43,6.1,41,5.2,40,4.4,89,10,120,,29.11,6,,29.73,0.10,29.70,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 16:32,FM-16,SCT:04 11 OVC:08 17,10.00,-RA:02 |RA:61 |,44,6.7,42,5.8,41,5.0,89,13,120,,29.11,,,,0.03,29.70,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 16:41,FM-16,BKN:07 11 OVC:08 19,10.00,-RA:02 |RA:61 |,44,6.7,42,5.8,41,5.0,89,10,120,,29.11,,,,0.04,29.70,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 16:49,FM-16,BKN:07 9 OVC:08 19,10.00,-RA:02 |RA:61 |,43,6.0,42,5.5,41,5.0,93,10,110,,29.11,,,,0.04,29.70,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 16:54,FM-15,BKN:07 9 BKN:07 13 OVC:08 19,10.00,-RA:02 |RA:61 |,43,6.1,42,5.5,41,5.0,93,9,110,,29.11,,,29.72,0.04,29.70,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 17:54,FM-15,BKN:07 7 BKN:07 14 OVC:08 21,10.00,-RA:02 |RA:61 |,43,6.1,42,5.5,41,5.0,93,11,100,,29.12,,,29.73,0.01,29.71,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 18:54,FM-15,BKN:07 7 OVC:08 13,10.00,-RA:02 |RA:61 |,42,5.6,41,5.0,40,4.4,92,11,110,,29.13,3,,29.74,0.02,29.72,,,,,,,,,,0555,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 19:00,FM-12,8,,||RA:61,42,5.6,41,5.0,40,4.4,92,11,110,,29.10,3,-0.01,29.74,,,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 19:54,FM-15,BKN:07 7 OVC:08 25,10.00,-RA:02 |RA:61 |,42,5.6,41,5.0,40,4.4,92,10,110,,29.14,,,29.75,0.03,29.73,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 20:54,FM-15,OVC:08 9,10.00,-RA:02 |RA:61 |,41,5.0,40,4.4,39,3.9,93,8,100,,29.16,,,29.77,0.03,29.75,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 21:54,FM-15,OVC:08 9,8.00,-RA:02 |RA:61 |,41,5.0,40,4.4,39,3.9,93,8,110,,29.15,0,,29.76,0.04,29.74,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 22:24,FM-16,OVC:08 10,9.00,-RA:02 |RA:61 |,40,4.4,39,4.2,39,3.9,97,7,110,,29.15,,,,0.03,29.74,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 22:46,FM-16,FEW:02 8 BKN:07 11 OVC:08 24,10.00,-RA:02 |RA:61 |,40,4.4,39,3.9,38,3.3,93,6,110,,29.15,,,,0.04,29.74,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 22:54,FM-15,FEW:02 8 SCT:04 12 OVC:08 24,10.00,-RA:02 |RA:61 |,40,4.4,39,3.9,38,3.3,93,6,100,,29.15,,,29.76,0.04,29.74,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 23:12,FM-16,BKN:07 10 OVC:08 23,10.00,-RA:02 |RA:61 |,40,4.4,39,4.2,39,3.9,97,5,090,,29.16,,,,0.01,29.75,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 23:20,FM-16,BKN:07 9 OVC:08 22,10.00,-RA:02 |RA:61 |,40,4.4,39,3.9,38,3.3,93,6,080,,29.16,,,,0.02,29.75,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 23:54,FM-15,OVC:08 8,10.00,-RA:02 |RA:61 |,40,4.4,39,3.9,38,3.3,93,7,070,,29.16,,,29.78,0.01,29.75,45,36,40,0.0,,,,25,0,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-03-31 23:59,SOD,,,,,,,,,,,,,,,,,,,,45,36,40,0.0,,,,25,0,0553,1837,RA:16 BR:13,1.22,0.0,0,29.20,,,25,130,18,120,40.6,25.2,32.9,,,,,,29.51,30.14,,,-2.2,-0.6,-1.4,0.95s,3.45s,,,,,,,0,8,19,0,,,,,-9999,-9999,,-9999,-9999,988,0,36,0,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 00:54,FM-15,OVC:08 5,4.00,-RA:02 BR:1 |RA:61 |,39,3.9,38,3.3,37,2.8,93,7,050,,29.18,3,,29.80,0.01,29.77,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 01:00,FM-12,5,,||RA:61,39,3.9,38,3.3,37,2.8,93,7,050,,29.15,3,-0.03,29.80,,,44,39,42,1.6,,,,23,0,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 01:17,FM-16,OVC:08 4,3.00,-RA:02 BR:1 |RA:61 |,38,3.3,37,3.1,37,2.8,97,9,050,,29.19,,,,0.01,29.78,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 01:54,FM-15,OVC:08 4,4.00,BR:1 ||,38,3.3,37,3.1,37,2.8,97,8,060,,29.19,,,29.81,0.01,29.78,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 02:54,FM-15,OVC:08 3,6.00,BR:1 ||,37,2.8,37,2.5,36,2.2,96,10,030,,29.21,,,29.83,0.00,29.80,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 03:00,SHEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0553,1837,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 03:37,FM-16,OVC:08 6,10.00,,37,2.8,37,2.5,36,2.2,96,7,030,,29.24,,,,,29.83,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 03:54,FM-15,BKN:07 5 OVC:08 8,8.00,,37,2.8,37,2.5,36,2.2,96,8,030,,29.24,3,,29.86,0.00,29.83,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 04:05,FM-16,OVC:08 4,8.00,,37,2.8,36,2.2,35,1.7,93,8,040,,29.25,,,,,29.84,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 04:52,FM-16,OVC:08 2,2.50,BR:1 ||,37,3.0,37,2.5,36,2.0,93,10,020,,29.28,,,,,29.87,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 04:54,FM-15,OVC:08 2,2.50,BR:1 ||,37,2.8,36,2.2,35,1.7,93,10,020,,29.28,,,29.90,0.00,29.87,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 05:16,FM-16,BKN:07 5 OVC:08 9,3.00,BR:1 ||,37,2.8,36,2.2,35,1.7,93,13,020,,29.29,,,,,29.88,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 05:52,FM-16,OVC:08 4,3.00,BR:1 ||,36,2.0,36,2.2,36,2.0,100,11,010,,29.31,,,,T,29.90,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 05:54,FM-15,OVC:08 4,3.00,BR:1 ||,36,2.2,36,2.0,35,1.7,97,11,010,,29.31,,,29.92,T,29.90,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 06:19,FM-16,OVC:08 4,1.75,-RA:02 BR:1 |RA:61 |,36,2.2,35,1.7,34,1.1,93,13,020,,29.32,,,,T,29.91,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 06:47,FM-16,OVC:08 5,2.00,-RA:02 BR:1 |RA:61 |,36,2.2,36,2.0,35,1.7,97,7,010,,29.34,,,,T,29.93,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 06:54,FM-15,OVC:08 5,2.00,BR:1 ||,36,2.2,36,2.0,35,1.7,97,7,020,,29.34,3,,29.95,T,29.93,,,,,,,,,,0553,1837,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 07:00,FM-12,5,,,36,2.2,36,2.0,35,1.7,97,7,020,,29.31,3,-0.06,29.95,,,45,36,40,-0.4,,,,25,0,0553,1837,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 07:04,FM-16,OVC:08 3,2.50,BR:1 ||,36,2.2,36,2.0,35,1.7,97,8,360,,29.35,,,,,29.94,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 07:13,FM-16,OVC:08 5,2.50,BR:1 ||,36,2.2,36,2.0,35,1.7,97,9,010,,29.35,,,,,29.94,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 07:27,FM-16,OVC:08 4,2.00,BR:1 ||,36,2.2,36,2.0,35,1.7,97,7,360,,29.35,,,,,29.94,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 07:45,FM-16,OVC:08 4,1.50,BR:1 ||,36,2.2,36,2.0,35,1.7,97,8,360,,29.37,,,,,29.96,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 07:52,FM-16,OVC:08 4,2.50,BR:1 ||,36,2.0,36,2.2,36,2.0,100,10,360,,29.37,,,,,29.96,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 07:54,FM-15,OVC:08 4,4.00,BR:1 ||,36,2.2,36,2.0,35,1.7,97,11,360,,29.37,,,29.98,0.00,29.96,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 08:17,FM-16,OVC:08 2,2.00,-RA:02 BR:1 |RA:61 |,36,2.2,36,2.0,35,1.7,97,8,010,,29.37,,,,T,29.96,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 08:37,FM-16,OVC:08 3,3.00,BR:1 ||,36,2.2,36,2.0,35,1.7,97,8,350,,29.38,,,,T,29.97,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 08:52,FM-16,OVC:08 3,2.50,BR:1 ||,36,2.0,36,2.2,36,2.0,100,8,350,,29.38,,,,,29.97,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2017-04-01 08:54,FM-15,OVC:08 3,2.50,-RA:02 BR:1 |RA:61 |,36,2.2,36,2.0,35,1.7,97,7,360,,29.38,,,30.00,T,29.97,,,,,,,,,,0553,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
